"STATION","NAME","DATE","PRCP","SNWD","TAVG","TMAX","TMIN"
"KEM00063741","NAIROBI DAGORETTI, KE","2019-03-05","0.00",,"71",,
"KEM00063741","NAIROBI DAGORETTI, KE","2019-03-06",,,"71",,"56"
"KEM00063741","NAIROBI DAGORETTI, KE","2019-03-07",,,"73",,"60"
"KEM00063741","NAIROBI DAGORETTI, KE","2019-03-08",,,"72",,
"KEM00063741","NAIROBI DAGORETTI, KE","2019-03-09",,,"71",,
"KEM00063741","NAIROBI DAGORETTI, KE","2019-03-10",,,"70",,"58"
"KEM00063741","NAIROBI DAGORETTI, KE","2019-03-11",,,"69",,"56"
"KEM00063741","NAIROBI DAGORETTI, KE","2019-03-12",,,"72",,"56"
"KEM00063741","NAIROBI DAGORETTI, KE","2019-03-13",,,"68",,"57"
"KEM00063741","NAIROBI DAGORETTI, KE","2019-03-14",,,"70",,"61"
"KEM00063741","NAIROBI DAGORETTI, KE","2019-03-15",,,"69",,
"KEM00063741","NAIROBI DAGORETTI, KE","2019-03-16",,,"71",,
"KEM00063741","NAIROBI DAGORETTI, KE","2019-03-17",,,"73",,"60"
"KEM00063741","NAIROBI DAGORETTI, KE","2019-03-18",,,"73",,"62"
"KEM00063741","NAIROBI DAGORETTI, KE","2019-03-19",,,"72","83","62"
"KEM00063741","NAIROBI DAGORETTI, KE","2019-03-20",,,"73","82","60"
"KEM00063741","NAIROBI DAGORETTI, KE","2019-03-21",,,"68","83","60"
"KEM00063741","NAIROBI DAGORETTI, KE","2019-03-22",,,"73",,"61"
"KEM00063741","NAIROBI DAGORETTI, KE","2019-03-23",,,"66",,
"KEM00063741","NAIROBI DAGORETTI, KE","2019-03-24",,,"71",,
"KEM00063741","NAIROBI DAGORETTI, KE","2019-03-25",,,"72",,"60"
"KEM00063741","NAIROBI DAGORETTI, KE","2019-03-26",,,"73","85","57"
"KEM00063741","NAIROBI DAGORETTI, KE","2019-03-27",,,"71","85","63"
"KEM00063741","NAIROBI DAGORETTI, KE","2019-03-28",,,"68","82","60"
"KEM00063741","NAIROBI DAGORETTI, KE","2019-03-29",,,"71",,
"KEM00063741","NAIROBI DAGORETTI, KE","2019-03-30",,,"71","82","62"
"KEM00063741","NAIROBI DAGORETTI, KE","2019-03-31",,,"72","83",
"KEM00063741","NAIROBI DAGORETTI, KE","2019-04-01",,,"71","83","63"
"KEM00063741","NAIROBI DAGORETTI, KE","2019-04-02",,,"72",,"63"
"KEM00063741","NAIROBI DAGORETTI, KE","2019-04-03",,,"73","83","62"
"KEM00063741","NAIROBI DAGORETTI, KE","2019-04-04",,,"70","81","64"
"KEM00063741","NAIROBI DAGORETTI, KE","2019-04-05",,,"69","79","59"
"KEM00063741","NAIROBI DAGORETTI, KE","2019-04-06",,,"70","79",
"KEM00063741","NAIROBI DAGORETTI, KE","2019-04-07",,,"70","79","62"
"KEM00063741","NAIROBI DAGORETTI, KE","2019-04-08",,,"72","83","62"
"KEM00063741","NAIROBI DAGORETTI, KE","2019-04-09",,,"70","83","61"
"KEM00063741","NAIROBI DAGORETTI, KE","2019-04-10",,,"72","83","62"
"KEM00063741","NAIROBI DAGORETTI, KE","2019-04-11",,,"71","83","62"
"KEM00063741","NAIROBI DAGORETTI, KE","2019-04-12",,,"70","81","62"
"KEM00063741","NAIROBI DAGORETTI, KE","2019-04-13",,,"71","82","62"
"KEM00063741","NAIROBI DAGORETTI, KE","2019-04-14",,,"71","82","63"
"KEM00063741","NAIROBI DAGORETTI, KE","2019-04-15",,,"71","81","61"
"KEM00063741","NAIROBI DAGORETTI, KE","2019-04-16",,,"72","83","62"
"KEM00063741","NAIROBI DAGORETTI, KE","2019-04-17",,,"71","83","57"
"KEM00063741","NAIROBI DAGORETTI, KE","2019-04-18",,,"71",,"61"
"KEM00063741","NAIROBI DAGORETTI, KE","2019-04-19",,,"71","83",
"KEM00063741","NAIROBI DAGORETTI, KE","2019-04-20",,,"71",,"63"
"KEM00063741","NAIROBI DAGORETTI, KE","2019-04-21",,,"68","85",
"KEM00063741","NAIROBI DAGORETTI, KE","2019-04-22",,,"67","84","59"
"KEM00063741","NAIROBI DAGORETTI, KE","2019-04-23",,,"65","82","58"
"KEM00063741","NAIROBI DAGORETTI, KE","2019-04-24",,,"68",,"58"
"KEM00063741","NAIROBI DAGORETTI, KE","2019-04-25",,,"67","79","63"
"KEM00063741","NAIROBI DAGORETTI, KE","2019-04-26",,,"67","77","61"
"KEM00063741","NAIROBI DAGORETTI, KE","2019-04-27",,,"66","76","60"
"KEM00063741","NAIROBI DAGORETTI, KE","2019-04-28",,,"70","78","59"
"KEM00063741","NAIROBI DAGORETTI, KE","2019-04-29",,,"68","78",
"KEM00063741","NAIROBI DAGORETTI, KE","2019-04-30",,,"67","76","61"
"KEM00063741","NAIROBI DAGORETTI, KE","2019-05-01",,,"68","77","57"
"KEM00063741","NAIROBI DAGORETTI, KE","2019-05-02",,,"69","78","56"
"KEM00063741","NAIROBI DAGORETTI, KE","2019-05-03",,,"66","78","61"
"KEM00063741","NAIROBI DAGORETTI, KE","2019-05-04",,,"67","76","61"
"KEM00063741","NAIROBI DAGORETTI, KE","2019-05-05",,,"67","76","60"
"KEM00063741","NAIROBI DAGORETTI, KE","2019-05-06",,,"66","77","60"
"KEM00063741","NAIROBI DAGORETTI, KE","2019-05-07",,,"67","77","59"
"KEM00063741","NAIROBI DAGORETTI, KE","2019-05-08",,,"69",,"60"
"KEM00063741","NAIROBI DAGORETTI, KE","2019-05-09",,,"66","76","59"
"KEM00063741","NAIROBI DAGORETTI, KE","2019-05-10",,,"66","76","62"
"KEM00063741","NAIROBI DAGORETTI, KE","2019-05-11","0.24",,"65",,
"KEM00063741","NAIROBI DAGORETTI, KE","2019-05-12","0.00",,"65",,"60"
"KEM00063741","NAIROBI DAGORETTI, KE","2019-05-13",,,"66",,"59"
"KEM00063741","NAIROBI DAGORETTI, KE","2019-05-14",,,"67","75","60"
"KEM00063741","NAIROBI DAGORETTI, KE","2019-05-15",,,"67","75","61"
"KEM00063741","NAIROBI DAGORETTI, KE","2019-05-16",,,"66","76","60"
"KEM00063741","NAIROBI DAGORETTI, KE","2019-05-17",,,"67",,"61"
"KEM00063741","NAIROBI DAGORETTI, KE","2019-05-18","0.71",,"63",,"60"
"KEM00063741","NAIROBI DAGORETTI, KE","2019-05-19","1.57",,"63",,"58"
"KEM00063741","NAIROBI DAGORETTI, KE","2019-05-20","0.00",,"64",,
"KEM00063741","NAIROBI DAGORETTI, KE","2019-05-21",,,"65",,"58"
"KEM00063741","NAIROBI DAGORETTI, KE","2019-05-22",,,"64","74","58"
"KEM00063741","NAIROBI DAGORETTI, KE","2019-05-23",,,"65","74","60"
"KEM00063741","NAIROBI DAGORETTI, KE","2019-05-24",,,"63","73","58"
"KEM00063741","NAIROBI DAGORETTI, KE","2019-05-25",,,"62","73","58"
"KEM00063741","NAIROBI DAGORETTI, KE","2019-05-26",,,"62","69","59"
"KEM00063741","NAIROBI DAGORETTI, KE","2019-05-27",,,"63","71",
"KEM00063741","NAIROBI DAGORETTI, KE","2019-05-28","0.02",,"64",,"58"
"KEM00063741","NAIROBI DAGORETTI, KE","2019-05-29","0.00",,"64","72","59"
"KEM00063741","NAIROBI DAGORETTI, KE","2019-05-30",,,"66",,"58"
"KEM00063741","NAIROBI DAGORETTI, KE","2019-05-31","0.79",,"65",,"58"
"KEM00063741","NAIROBI DAGORETTI, KE","2019-06-01","0.00",,"66","79","60"
"KEM00063741","NAIROBI DAGORETTI, KE","2019-06-02",,,"65","79",
"KEM00063741","NAIROBI DAGORETTI, KE","2019-06-03",,,"65","76","60"
"KEM00063741","NAIROBI DAGORETTI, KE","2019-06-04",,,"64","73","57"
"KEM00063741","NAIROBI DAGORETTI, KE","2019-06-05","0.04",,"60","72","58"
"KEM00063741","NAIROBI DAGORETTI, KE","2019-06-06","0.63",,"62",,
"KEM00063741","NAIROBI DAGORETTI, KE","2019-06-07","0.00",,"63","72","58"
"KEM00063741","NAIROBI DAGORETTI, KE","2019-06-08",,,"63","73","58"
"KEM00063741","NAIROBI DAGORETTI, KE","2019-06-09",,,"60","73",
"KEM00063741","NAIROBI DAGORETTI, KE","2019-06-10","0.04",,"59",,"57"
"KEM00063741","NAIROBI DAGORETTI, KE","2019-06-11","0.00",,"62",,"56"
"KEM00063741","NAIROBI DAGORETTI, KE","2019-06-12",,,"62","69","56"
"KEM00063741","NAIROBI DAGORETTI, KE","2019-06-13",,,"65","74","57"
"KEM00063741","NAIROBI DAGORETTI, KE","2019-06-14",,,"63","74",
"KEM00063741","NAIROBI DAGORETTI, KE","2019-06-15",,,"61","71",
"KEM00063741","NAIROBI DAGORETTI, KE","2019-06-16",,,"61","74","55"
"KEM00063741","NAIROBI DAGORETTI, KE","2019-06-17",,,"63","74","55"
"KEM00063741","NAIROBI DAGORETTI, KE","2019-06-18",,,"61","72","56"
"KEM00063741","NAIROBI DAGORETTI, KE","2019-06-19",,,"65",,"57"
"KEM00063741","NAIROBI DAGORETTI, KE","2019-06-20",,,"63","75","54"
"KEM00063741","NAIROBI DAGORETTI, KE","2019-06-21",,,"61","74","57"
"KEM00063741","NAIROBI DAGORETTI, KE","2019-06-22",,,"63","74","53"
"KEM00063741","NAIROBI DAGORETTI, KE","2019-06-23",,,"64","74","57"
"KEM00063741","NAIROBI DAGORETTI, KE","2019-06-24",,,"63","72","57"
"KEM00063741","NAIROBI DAGORETTI, KE","2019-06-25",,,"61","70","56"
"KEM00063741","NAIROBI DAGORETTI, KE","2019-06-26",,,"62",,"57"
"KEM00063741","NAIROBI DAGORETTI, KE","2019-06-27",,,"64",,"57"
"KEM00063741","NAIROBI DAGORETTI, KE","2019-06-28",,,"63",,"58"
"KEM00063741","NAIROBI DAGORETTI, KE","2019-06-29",,,"65",,
"KEM00063741","NAIROBI DAGORETTI, KE","2019-06-30",,,"65",,
"KEM00063741","NAIROBI DAGORETTI, KE","2019-07-01",,,"66",,"57"
"KEM00063741","NAIROBI DAGORETTI, KE","2019-07-02",,,"64",,"56"
"KEM00063741","NAIROBI DAGORETTI, KE","2019-07-03",,,"63",,"57"
"KEM00063741","NAIROBI DAGORETTI, KE","2019-07-04",,,"65",,"55"
"KEM00063741","NAIROBI DAGORETTI, KE","2019-07-05",,,"65",,
"KEM00063741","NAIROBI DAGORETTI, KE","2019-07-06",,,"63",,"58"
"KEM00063741","NAIROBI DAGORETTI, KE","2019-07-07",,,"64",,
"KEM00063741","NAIROBI DAGORETTI, KE","2019-07-08",,,"65",,"54"
"KEM00063741","NAIROBI DAGORETTI, KE","2019-07-09",,,"65",,"54"
"KEM00063741","NAIROBI DAGORETTI, KE","2019-07-10",,,"66",,"58"
"KEM00063741","NAIROBI DAGORETTI, KE","2019-07-11",,,"66",,
"KEM00063741","NAIROBI DAGORETTI, KE","2019-07-12",,,"64",,
"KEM00063741","NAIROBI DAGORETTI, KE","2019-07-13",,,"63",,
"KEM00063741","NAIROBI DAGORETTI, KE","2019-07-14",,,"64",,"54"
"KEM00063741","NAIROBI DAGORETTI, KE","2019-07-15",,,"62",,"57"
"KEM00063741","NAIROBI DAGORETTI, KE","2019-07-16","0.00",,"61",,
"KEM00063741","NAIROBI DAGORETTI, KE","2019-07-17","0.00",,"61",,"56"
"KEM00063741","NAIROBI DAGORETTI, KE","2019-07-18",,,"61",,"55"
"KEM00063741","NAIROBI DAGORETTI, KE","2019-07-19",,,"63",,
"KEM00063741","NAIROBI DAGORETTI, KE","2019-07-20",,,"62",,
"KEM00063741","NAIROBI DAGORETTI, KE","2019-07-21",,,"67",,"52"
"KEM00063741","NAIROBI DAGORETTI, KE","2019-07-22",,,"62",,"56"
"KEM00063741","NAIROBI DAGORETTI, KE","2019-07-23",,,"64",,"51"
"KEM00063741","NAIROBI DAGORETTI, KE","2019-07-24",,,"64",,
"KEM00063741","NAIROBI DAGORETTI, KE","2019-07-25",,,"65",,"51"
"KEM00063741","NAIROBI DAGORETTI, KE","2019-07-26",,,"63",,"50"
"KEM00063741","NAIROBI DAGORETTI, KE","2019-07-27",,,"62",,"49"
"KEM00063741","NAIROBI DAGORETTI, KE","2019-07-28",,,"63",,"50"
"KEM00063741","NAIROBI DAGORETTI, KE","2019-07-29",,,"64",,"52"
"KEM00063741","NAIROBI DAGORETTI, KE","2019-07-30",,,"61",,"57"
"KEM00063741","NAIROBI DAGORETTI, KE","2019-07-31","0.01",,"62",,"57"
"KEM00063741","NAIROBI DAGORETTI, KE","2019-08-01","0.00",,"64",,"57"
"KEM00063741","NAIROBI DAGORETTI, KE","2019-08-02",,,"61",,"54"
"KEM00063741","NAIROBI DAGORETTI, KE","2019-08-03",,,"62",,"55"
"KEM00063741","NAIROBI DAGORETTI, KE","2019-08-05",,,"64",,"50"
"KEM00063741","NAIROBI DAGORETTI, KE","2019-08-06",,,"66",,
"KEM00063741","NAIROBI DAGORETTI, KE","2019-08-07","0.02",,"64",,"59"
"KEM00063741","NAIROBI DAGORETTI, KE","2019-08-08","0.00",,"65",,"58"
"KEM00063741","NAIROBI DAGORETTI, KE","2019-08-09",,,"62",,"50"
"KEM00063741","NAIROBI DAGORETTI, KE","2019-08-10",,,"63",,"56"
"KEM00063741","NAIROBI DAGORETTI, KE","2019-08-11",,,"62",,"56"
"KEM00063741","NAIROBI DAGORETTI, KE","2019-08-12",,,"62",,"54"
"KEM00063741","NAIROBI DAGORETTI, KE","2019-08-13",,,"63",,"53"
"KEM00063741","NAIROBI DAGORETTI, KE","2019-08-14",,,"62",,
"KEM00063741","NAIROBI DAGORETTI, KE","2019-08-15",,,"60",,
"KEM00063741","NAIROBI DAGORETTI, KE","2019-08-16",,,"61",,"55"
"KEM00063741","NAIROBI DAGORETTI, KE","2019-08-17",,,"63",,"52"
"KEM00063741","NAIROBI DAGORETTI, KE","2019-08-18",,,"65",,"56"
"KEM00063741","NAIROBI DAGORETTI, KE","2019-08-19",,,"60",,
"KEM00063741","NAIROBI DAGORETTI, KE","2019-08-20",,,"62",,"54"
"KEM00063741","NAIROBI DAGORETTI, KE","2019-08-21",,,"63",,
"KEM00063741","NAIROBI DAGORETTI, KE","2019-08-22",,,"65",,"56"
"KEM00063741","NAIROBI DAGORETTI, KE","2019-08-23",,,"67",,"57"
"KEM00063741","NAIROBI DAGORETTI, KE","2019-08-24",,,"62",,"58"
"KEM00063741","NAIROBI DAGORETTI, KE","2019-08-25","0.08",,"63",,"54"
"KEM00063741","NAIROBI DAGORETTI, KE","2019-08-26","0.00",,"65",,"56"
"KEM00063741","NAIROBI DAGORETTI, KE","2019-08-27",,,"66",,"56"
"KEM00063741","NAIROBI DAGORETTI, KE","2019-08-28",,,"65",,"53"
"KEM00063741","NAIROBI DAGORETTI, KE","2019-08-29",,,"64",,"54"
"KEM00063741","NAIROBI DAGORETTI, KE","2019-08-30",,,"63",,"59"
"KEM00063741","NAIROBI DAGORETTI, KE","2019-08-31",,,"66",,"59"
"KEM00063741","NAIROBI DAGORETTI, KE","2019-09-01","0.20",,"63",,
"KEM00063741","NAIROBI DAGORETTI, KE","2019-09-02","0.00",,"66",,
"KEM00063741","NAIROBI DAGORETTI, KE","2019-09-03",,,"64",,"58"
"KEM00063741","NAIROBI DAGORETTI, KE","2019-09-04",,,"64",,"57"
"KEM00063741","NAIROBI DAGORETTI, KE","2019-09-05",,,"63",,"55"
"KEM00063741","NAIROBI DAGORETTI, KE","2019-09-06",,,"64",,"58"
"KEM00063741","NAIROBI DAGORETTI, KE","2019-09-07",,,"62",,
"KEM00063741","NAIROBI DAGORETTI, KE","2019-09-08",,,"60",,"56"
"KEM00063741","NAIROBI DAGORETTI, KE","2019-09-09",,,"65",,
"KEM00063741","NAIROBI DAGORETTI, KE","2019-09-10",,,"65",,"56"
"KEM00063741","NAIROBI DAGORETTI, KE","2019-09-11",,,"66",,
"KEM00063741","NAIROBI DAGORETTI, KE","2019-09-12",,,"69",,"54"
"KEM00063741","NAIROBI DAGORETTI, KE","2019-09-13",,,"63",,"51"
"KEM00063741","NAIROBI DAGORETTI, KE","2019-09-14",,,"67",,"55"
"KEM00063741","NAIROBI DAGORETTI, KE","2019-09-15",,,"67",,"59"
"KEM00063741","NAIROBI DAGORETTI, KE","2019-09-16",,,"65",,"55"
"KEM00063741","NAIROBI DAGORETTI, KE","2019-09-17",,,"66",,"53"
"KEM00063741","NAIROBI DAGORETTI, KE","2019-09-18",,,"68",,
"KEM00063741","NAIROBI DAGORETTI, KE","2019-09-19",,,"65",,"51"
"KEM00063741","NAIROBI DAGORETTI, KE","2019-09-20",,,"65",,"52"
"KEM00063741","NAIROBI DAGORETTI, KE","2019-09-21",,,"68",,"57"
"KEM00063741","NAIROBI DAGORETTI, KE","2019-09-22",,,"67",,"52"
"KEM00063741","NAIROBI DAGORETTI, KE","2019-09-23",,,"66",,
"KEM00063741","NAIROBI DAGORETTI, KE","2019-09-25",,,"67",,
"KEM00063741","NAIROBI DAGORETTI, KE","2019-09-26",,,"64",,
"KEM00063741","NAIROBI DAGORETTI, KE","2019-09-27",,,"64",,"58"
"KEM00063741","NAIROBI DAGORETTI, KE","2019-09-28",,,"69",,"57"
"KEM00063741","NAIROBI DAGORETTI, KE","2019-09-29",,,"68",,
"KEM00063741","NAIROBI DAGORETTI, KE","2019-09-30",,,"69",,"61"
"KEM00063741","NAIROBI DAGORETTI, KE","2019-10-01","0.20",,"67",,
"KEM00063741","NAIROBI DAGORETTI, KE","2019-10-02","0.02",,"66",,"56"
"KEM00063741","NAIROBI DAGORETTI, KE","2019-10-03","0.00",,"66",,"61"
"KEM00063741","NAIROBI DAGORETTI, KE","2019-10-04",,,"64",,"59"
"KEM00063741","NAIROBI DAGORETTI, KE","2019-10-05",,,"66",,"60"
"KEM00063741","NAIROBI DAGORETTI, KE","2019-10-06","0.12",,"62",,"58"
"KEM00063741","NAIROBI DAGORETTI, KE","2019-10-07","0.55",,"65",,"58"
"KEM00063741","NAIROBI DAGORETTI, KE","2019-10-08","0.00",,"66",,"55"
"KEM00063741","NAIROBI DAGORETTI, KE","2019-10-09","0.39",,"67",,"59"
"KEM00063741","NAIROBI DAGORETTI, KE","2019-10-10","0.16",,"63",,"57"
"KEM00063741","NAIROBI DAGORETTI, KE","2019-10-11","1.10",,"63",,"59"
"KEM00063741","NAIROBI DAGORETTI, KE","2019-10-12","0.83",,"63",,
"KEM00063741","NAIROBI DAGORETTI, KE","2019-10-13","1.02",,"61",,"59"
"KEM00063741","NAIROBI DAGORETTI, KE","2019-10-14","0.55",,"63",,
"KEM00063741","NAIROBI DAGORETTI, KE","2019-10-15","0.01",,"64",,
"KEM00063741","NAIROBI DAGORETTI, KE","2019-10-16","0.00",,"67",,"60"
"KEM00063741","NAIROBI DAGORETTI, KE","2019-10-17",,,"63",,"59"
"KEM00063741","NAIROBI DAGORETTI, KE","2019-10-18","0.12",,"63",,"58"
"KEM00063741","NAIROBI DAGORETTI, KE","2019-10-19","2.09",,"62",,"59"
"KEM00063741","NAIROBI DAGORETTI, KE","2019-10-20","0.71",,"66",,
"KEM00063741","NAIROBI DAGORETTI, KE","2019-10-21","0.08",,"66",,"60"
"KEM00063741","NAIROBI DAGORETTI, KE","2019-10-22","0.00",,"67",,"60"
"KEM00063741","NAIROBI DAGORETTI, KE","2019-10-23",,,"65",,
"KEM00063741","NAIROBI DAGORETTI, KE","2019-10-24","1.06",,"63",,"39"
"KEM00063741","NAIROBI DAGORETTI, KE","2019-10-25","0.00",,"65",,"59"
"KEM00063741","NAIROBI DAGORETTI, KE","2019-10-26","0.04",,"63",,"59"
"KEM00063741","NAIROBI DAGORETTI, KE","2019-10-27","0.28",,"67",,"60"
"KEM00063741","NAIROBI DAGORETTI, KE","2019-10-28","0.00",,"66",,"58"
"KEM00063741","NAIROBI DAGORETTI, KE","2019-10-29","0.04",,"66",,"60"
"KEM00063741","NAIROBI DAGORETTI, KE","2019-10-30","0.08",,"65",,"59"
"KEM00063741","NAIROBI DAGORETTI, KE","2019-10-31","0.12",,"65",,
"KEM00063741","NAIROBI DAGORETTI, KE","2019-11-01","0.00",,"66",,"59"
"KEM00063741","NAIROBI DAGORETTI, KE","2019-11-02",,,"66",,"59"
"KEM00063741","NAIROBI DAGORETTI, KE","2019-11-03",,,"66",,"59"
"KEM00063741","NAIROBI DAGORETTI, KE","2019-11-04",,,"66",,
"KEM00063741","NAIROBI DAGORETTI, KE","2019-11-05",,,"66",,
"KEM00063741","NAIROBI DAGORETTI, KE","2019-11-06",,,"69",,
"KEM00063741","NAIROBI DAGORETTI, KE","2019-11-07",,,"67",,"61"
"KEM00063741","NAIROBI DAGORETTI, KE","2019-11-08","0.01",,"66",,"61"
"KEM00063741","NAIROBI DAGORETTI, KE","2019-11-09","0.00",,"69",,"59"
"KEM00063741","NAIROBI DAGORETTI, KE","2019-11-10",,,"67",,
"KEM00063741","NAIROBI DAGORETTI, KE","2019-11-11","0.01",,"67",,"61"
"KEM00063741","NAIROBI DAGORETTI, KE","2019-11-12","0.28",,"65",,"61"
"KEM00063741","NAIROBI DAGORETTI, KE","2019-11-13","0.00",,"64",,
"KEM00063741","NAIROBI DAGORETTI, KE","2019-11-14","0.24",,"65",,
"KEM00063741","NAIROBI DAGORETTI, KE","2019-11-15","0.00",,"67",,"60"
"KEM00063741","NAIROBI DAGORETTI, KE","2019-11-16","0.02",,"66",,"60"
"KEM00063741","NAIROBI DAGORETTI, KE","2019-11-17","0.00",,"67",,"60"
"KEM00063741","NAIROBI DAGORETTI, KE","2019-11-18",,,"67",,"62"
"KEM00063741","NAIROBI DAGORETTI, KE","2019-11-19",,,"66",,"60"
"KEM00063741","NAIROBI DAGORETTI, KE","2019-11-20","0.08",,"66",,
"KEM00063741","NAIROBI DAGORETTI, KE","2019-11-21","0.12",,"70",,"61"
"KEM00063741","NAIROBI DAGORETTI, KE","2019-11-22","0.91",,"68",,"62"
"KEM00063741","NAIROBI DAGORETTI, KE","2019-11-23","0.67",,"64",,"58"
"KEM00063741","NAIROBI DAGORETTI, KE","2019-11-24","0.02",,"63",,
"KEM00063741","NAIROBI DAGORETTI, KE","2019-11-25","1.69",,"63",,"59"
"KEM00063741","NAIROBI DAGORETTI, KE","2019-11-26","0.35",,"64",,"59"
"KEM00063741","NAIROBI DAGORETTI, KE","2019-11-27","0.08",,"66",,"59"
"KEM00063741","NAIROBI DAGORETTI, KE","2019-11-28","0.04",,"66",,"60"
"KEM00063741","NAIROBI DAGORETTI, KE","2019-11-29","0.00",,"65",,"60"
"KEM00063741","NAIROBI DAGORETTI, KE","2019-11-30","0.28",,"65",,"60"
"KEM00063741","NAIROBI DAGORETTI, KE","2019-12-01","3.62",,"63",,"59"
"KEM00063741","NAIROBI DAGORETTI, KE","2019-12-02","0.00",,"65",,
"KEM00063741","NAIROBI DAGORETTI, KE","2019-12-03","1.18",,"62",,"60"
"KEM00063741","NAIROBI DAGORETTI, KE","2019-12-04","0.00",,"66",,
"KEM00063741","NAIROBI DAGORETTI, KE","2019-12-05",,,"64",,
"KEM00063741","NAIROBI DAGORETTI, KE","2019-12-06","0.39",,"65",,
"KEM00063741","NAIROBI DAGORETTI, KE","2019-12-07","0.00",,"66",,
"KEM00063741","NAIROBI DAGORETTI, KE","2019-12-08","1.06",,"64",,"60"
"KEM00063741","NAIROBI DAGORETTI, KE","2019-12-09","0.00",,"67",,
"KEM00063741","NAIROBI DAGORETTI, KE","2019-12-10",,,"64",,
"KEM00063741","NAIROBI DAGORETTI, KE","2019-12-11",,,"66",,"60"
"KEM00063741","NAIROBI DAGORETTI, KE","2019-12-12",,,"65",,"58"
"KEM00063741","NAIROBI DAGORETTI, KE","2019-12-13",,,"65",,"60"
"KEM00063741","NAIROBI DAGORETTI, KE","2019-12-14",,,"65",,"59"
"KEM00063741","NAIROBI DAGORETTI, KE","2019-12-15",,,"65",,"58"
"KEM00063741","NAIROBI DAGORETTI, KE","2019-12-16","0.04",,"66",,"58"
"KEM00063741","NAIROBI DAGORETTI, KE","2019-12-17","0.00",,"68",,"62"
"KEM00063741","NAIROBI DAGORETTI, KE","2019-12-18",,,"68",,"62"
"KEM00063741","NAIROBI DAGORETTI, KE","2019-12-19",,,"64",,"56"
"KEM00063741","NAIROBI DAGORETTI, KE","2019-12-20",,,"65",,"51"
"KEM00063741","NAIROBI DAGORETTI, KE","2019-12-21",,,"65",,"60"
"KEM00063741","NAIROBI DAGORETTI, KE","2019-12-22","0.00",,"65",,"58"
"KEM00063741","NAIROBI DAGORETTI, KE","2019-12-23","0.08",,"65",,
"KEM00063741","NAIROBI DAGORETTI, KE","2019-12-24","1.65",,"66",,"61"
"KEM00063741","NAIROBI DAGORETTI, KE","2019-12-25","0.04",,"67",,"60"
"KEM00063741","NAIROBI DAGORETTI, KE","2019-12-26","0.00",,"67",,"62"
"KEM00063741","NAIROBI DAGORETTI, KE","2019-12-27","0.04",,"68",,"63"
"KEM00063741","NAIROBI DAGORETTI, KE","2019-12-28","0.43",,"65",,"63"
"KEM00063741","NAIROBI DAGORETTI, KE","2019-12-29","0.12",,"66",,"62"
"KEM00063741","NAIROBI DAGORETTI, KE","2019-12-30","0.51",,"65",,"59"
"KEM00063741","NAIROBI DAGORETTI, KE","2019-12-31","0.00",,"65",,"55"
"KEM00063741","NAIROBI DAGORETTI, KE","2020-01-02",,,"67",,"58"
"KEM00063741","NAIROBI DAGORETTI, KE","2020-01-03",,,"67",,
"KEM00063741","NAIROBI DAGORETTI, KE","2020-01-04",,,"66",,
"KEM00063741","NAIROBI DAGORETTI, KE","2020-01-05",,,"68",,"57"
"KEM00063741","NAIROBI DAGORETTI, KE","2020-01-06",,,"69",,"63"
"KEM00063741","NAIROBI DAGORETTI, KE","2020-01-07","0.16",,"67",,"62"
"KEM00063741","NAIROBI DAGORETTI, KE","2020-01-08","0.00",,"65",,
"KEM00063741","NAIROBI DAGORETTI, KE","2020-01-09","0.04",,"65",,"58"
"KEM00063741","NAIROBI DAGORETTI, KE","2020-01-10","0.00",,"67",,"61"
"KEM00063741","NAIROBI DAGORETTI, KE","2020-01-11",,,"65",,
"KEM00063741","NAIROBI DAGORETTI, KE","2020-01-12",,,"72",,"63"
"KEM00063741","NAIROBI DAGORETTI, KE","2020-01-13","4.61",,"63",,"58"
"KEM00063741","NAIROBI DAGORETTI, KE","2020-01-14","0.20",,"66",,
"KEM00063741","NAIROBI DAGORETTI, KE","2020-01-15","0.00",,"67",,"61"
"KEM00063741","NAIROBI DAGORETTI, KE","2020-01-16",,,"67",,"62"
"KEM00063741","NAIROBI DAGORETTI, KE","2020-01-17",,,"67",,
"KEM00063741","NAIROBI DAGORETTI, KE","2020-01-18",,,"67",,"59"
"KEM00063741","NAIROBI DAGORETTI, KE","2020-01-19",,,"67",,"61"
"KEM00063741","NAIROBI DAGORETTI, KE","2020-01-20",,,"68",,"58"
"KEM00063741","NAIROBI DAGORETTI, KE","2020-01-21",,,"69",,"59"
"KEM00063741","NAIROBI DAGORETTI, KE","2020-01-22",,,"68",,"58"
"KEM00063741","NAIROBI DAGORETTI, KE","2020-01-23","0.83",,"67",,"61"
"KEM00063741","NAIROBI DAGORETTI, KE","2020-01-24","0.00",,"67",,"63"
"KEM00063741","NAIROBI DAGORETTI, KE","2020-01-25",,,"67",,"63"
"KEM00063741","NAIROBI DAGORETTI, KE","2020-01-26","0.16",,"64",,"61"
"KEM00063741","NAIROBI DAGORETTI, KE","2020-01-27","0.00",,"64",,
"KEM00063741","NAIROBI DAGORETTI, KE","2020-01-28","0.08",,"63",,
"KEM00063741","NAIROBI DAGORETTI, KE","2020-01-29","0.08",,"67",,"60"
"KEM00063741","NAIROBI DAGORETTI, KE","2020-01-30","0.12",,"67",,"60"
"KEM00063741","NAIROBI DAGORETTI, KE","2020-01-31","0.79",,"67",,"59"
